smiles,name,moa,clinical_phase,our_rf_p_pathogen,our_rf_p_gut,our_rf_S,our_rf_rank,our_dmpnn_p_pathogen,our_dmpnn_p_gut,our_dmpnn_S,our_dmpnn_rank,our_chemeleon_frozen_p_pathogen,our_chemeleon_frozen_p_gut,our_chemeleon_frozen_S,our_chemeleon_frozen_rank,our_molformer_p_pathogen,our_molformer_p_gut,our_molformer_S,our_molformer_rank,stokes_dmpnn_score,stokes_dmpnn_rank,stokes_inhibition,stokes_validated_active,stokes_rf_score,stokes_rf_rank,name_lower
Cc1cccc(/C=N/Nc2cc(N3CCOCC3)nc(OCCc3ccccn3)n2)c1,STA-5326,interleukin synthesis inhibitor,Phase 2,0.1225758499790677,0.2719096810093517,0.0892462897118092,5911,0.223971,0.064231,0.209585,903,0.016382,0.121905,0.014385,5763,2.6163358e-05,0.14117035,2.24698675939647e-05,6577,0.0340508119872538,1052.0,,False,,,sta-5326
CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,nitazoxanide,pyruvate ferredoxin oxidoreductase inhibitor,Launched,0.1629762373284764,0.4524831146869651,0.0892322418421253,5912,0.051013,0.90421,0.004886,3049,0.141871,0.659082,0.048366,4245,0.05900252,0.15976499,0.0495759829822252,1899,,,,,,,nitazoxanide
CCOC(=O)Nc1nc2ccccc2[nH]1,lobendazole,anthelmintic agent,Preclinical,0.0915987571574412,0.0260108207960734,0.0892161982998759,5913,3.7e-05,0.004538,3.6e-05,5951,0.009315,0.009311,0.009229,6033,0.00055069564,0.0003548991,0.0005505001986129,5371,,,,,,,lobendazole
Cc1ccccc1N1CCN(CCc2nnc3n2CCCC3)CC1,dapiprazole,adrenergic receptor antagonist,Launched,0.1074547308815133,0.1711318758125663,0.0890658012208254,5914,0.0,0.008581,0.0,6700,0.007132,0.006144,0.007088,6149,1.0079774e-05,0.0010712316,1.0068976227570342e-05,6659,0.0264294114012955,1295.0,,False,,,dapiprazole
O=c1cc[nH]c(=S)[nH]1,2-thiouracil,,Preclinical,0.1064599487277177,0.1635069608116023,0.0890530060630895,5915,0.000667,0.017228,0.000656,4429,0.002945,0.0904,0.002679,6455,7.821713e-06,0.8423805,1.2328544922035005e-06,6728,,,,,,,2-thiouracil
COc1ccc(-c2cc(=S)ss2)cc1,anethole-trithione,glutathione transferase stimulant,Launched,0.098594798102098,0.0973730454439105,0.0889943223459692,5916,0.000858,0.011398,0.000848,4273,0.001541,0.046819,0.001468,6560,0.006962997,0.0022234523,0.0069475151083054,3469,0.00379442615885068,3571.0,,False,,,anethole-trithione
O=C1NC(=O)c2cc(Nc3ccc(F)cc3)c(Nc3ccc(F)cc3)cc21,CGP-53353,EGFR inhibitor|PKC inhibitor,Preclinical,0.104972300269364,0.1523677339813145,0.0889779087465148,5917,0.000936,0.436884,0.000527,4581,0.238652,0.384459,0.1469,2125,0.2451835,0.16276109,0.205277166289985,993,0.0152258145518544,1962.0,,False,,,cgp-53353
COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O,capsaicin,TRPV agonist,Launched,0.1180855181435514,0.2465670673386517,0.0889695182397307,5918,0.000306,0.022137,0.0003,4952,0.121841,0.00448,0.121295,2521,0.00012380556,0.0031083154,0.0001234207332712,6154,,,,,,,capsaicin
O=C(O)c1cc(O)c(O)c(O)c1,gallic-acid,beta amyloid protein neurotoxicity inhibitor|PPAR receptor agonist,Preclinical,0.1443176158979282,0.3837597717357945,0.0889343205634852,5919,0.004342,0.094907,0.00393,3191,0.023535,0.320103,0.016001,5679,0.00684345,0.12608151,0.0059806174903905,3603,,,,,,,gallic-acid
CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21,dibenzepine,norepinephrine reputake inhibitor,Preclinical,0.1026956084668523,0.1343749096294222,0.0888958953597805,5920,0.001544,0.00909,0.00153,3860,0.016286,0.023162,0.015909,5682,0.0039018164,0.0010565751,0.0038976938379469,3945,0.0136570870439754,2102.0,,False,,,dibenzepine
c1ccc(N2CCN(CCCOc3ccc4c(c3)OCO4)CC2)cc1,BP-554,serotonin receptor agonist,Preclinical,0.1027234106541334,0.1358482394056222,0.0887686161710286,5921,4.3e-05,0.00327,4.3e-05,5868,0.009574,0.020694,0.009376,6025,9.3134564e-05,0.0013927912,9.300484699884495e-05,6252,0.0074038226724042,2852.0,,False,,,bp-554
O=C(c1ccccc1)[C@H](O)c1ccccc1,benzoin,,Preclinical,0.0983406128911959,0.09914399316182,0.088590731839182,5922,0.006316,0.006541,0.006275,2883,0.023736,0.024868,0.023146,5334,0.011124856,0.0031137709,0.0110902157471205,3080,0.00278933855406648,3848.0,,False,,,benzoin
Cc1ccc(NCCCc2ccccc2)c(N)c1,NFKB-activation-inhibitor-II,NFkB pathway inhibitor,Preclinical,0.1010785196579329,0.1240529706990884,0.0885394290205001,5923,0.000195,0.075,0.00018,5222,0.083673,0.091308,0.076033,3447,0.0067958096,0.01473951,0.0066956426964427,3494,0.0115510827301477,2324.0,,False,0.026,2200.0,nfkb-activation-inhibitor-ii
COc1ccccc1N1CCN(CCN2C(=O)c3ccccc3C(C)(C)C2=O)CC1,ARC-239,adrenergic receptor antagonist,Preclinical,0.0966700294885753,0.0841735451064821,0.0885329704009737,5924,0.000299,0.001933,0.000298,4954,0.164229,0.037384,0.15809,1967,0.010453478,0.008069061,0.0103691282483558,3139,0.0371215904830023,970.0,,False,0.04,1461.0,arc-239
CC(=O)NS(=O)(=O)c1ccc(N)cc1,sulfacetamide,PABA antagonist,Launched,0.091133160733362,0.0287470005214572,0.088513355714238,5925,0.001336,0.006231,0.001328,3941,0.064878,0.00591,0.064495,3767,0.0020190002,0.0007366854,0.00201751283203,4466,,,,,,,sulfacetamide
C[C@](N)(Cc1ccc(O)cc1)C(=O)O,metirosine,tyrosine hydroxylase inhibitor,Launched,0.1103198751468553,0.1987161300329842,0.0883975364919502,5926,0.842679,0.006999,0.836782,236,0.444235,0.003287,0.442775,376,0.62482065,0.0012657606,0.6240297766391636,349,0.00182743393406639,4141.0,,False,,,metirosine
NC/C(=C/F)CCc1ccc(F)cc1,mofegiline,monoamine oxidase inhibitor,Phase 1,0.1043130123844177,0.1530031825608345,0.0883527895070941,5927,0.009621,0.0139,0.009487,2624,0.166911,0.007662,0.165632,1866,2.1439611e-05,0.0014042646,2.140950411323493e-05,6584,0.0283910240759237,1228.0,,False,,,mofegiline
Cc1cc(C)c(S(=O)(=O)Nc2cccc(C(F)(F)F)c2)c(C)c1,m-3M3FBS,phospholipase activator,Preclinical,0.1011699850454852,0.1273201403490363,0.0882890083503841,5928,0.000168,0.005233,0.000167,5259,0.088169,0.016769,0.08669,3185,0.1358846,0.00832064,0.1347539531618559,1251,0.00182568311782631,4142.0,,False,,,m-3m3fbs
CC(C)(C)N1CCC(c2ccccc2)(c2ccccc2)CC1,budipine,glutamate receptor antagonist,Launched,0.0927125450253636,0.0478497972951485,0.0882762685391826,5929,3.3e-05,0.010533,3.2e-05,5997,0.01663,0.00884,0.016483,5655,0.0011624842,0.0017112519,0.001160494896704,4876,0.00257924557952602,3907.0,,False,,,budipine
COc1cc(/C=C/c2ccc(O)cc2)cc(OC)c1,pterostilbene,cyclooxygenase inhibitor|PPAR receptor agonist,Phase 2/Phase 3,0.1181034190872163,0.2529408837187236,0.088230235893093,5930,0.000246,0.02494,0.00024,5075,0.005728,0.058607,0.005393,6261,0.0014944196,0.24171692,0.0011331930971003,4892,,,,,,,pterostilbene
CN(C)c1ccc2c(c1)Sc1cc(N(C)C)ccc1N2,leucomethylene-blue,nitric oxide production inhibitor|tau aggregation inhibitor,Phase 3,0.1189762894236511,0.2589716992584621,0.0881647975801415,5931,1.6e-05,0.24676,1.2e-05,6233,0.027955,0.165813,0.02332,5327,0.0002023213,0.097525835,0.0001825897462792,5986,0.00630760337111717,3047.0,,False,,,leucomethylene-blue
CCCCCCCC/C=C\CCCCCC[C@@H](O)C(=O)O,minerval,FAAH inhibitor,Phase 1/Phase 2,0.0990413064769435,0.1102677379661297,0.0881202456465208,5932,0.0107,0.027175,0.010409,2561,0.036103,0.00603,0.035885,4774,7.434719e-06,0.0032521065,7.410540502014426e-06,6681,0.00218632174854374,4027.0,,False,,,minerval
NCCNCCNCCN,trientine,chelating agent,Launched,0.0948022848987329,0.0706784073975078,0.0881018103844457,5933,0.011744,0.010426,0.011621,2499,0.008542,9.4e-05,0.008541,6066,3.200912e-05,0.00069607043,3.198683939807768e-05,6523,,,,,,,trientine
NCCNCCNCCNCCN,tetraethylenepentamine,superoxide dismutase inhibitor,Phase 2/Phase 3,0.0948022848987329,0.0706784073975078,0.0881018103844457,5934,0.013142,0.015102,0.012943,2432,0.016455,0.000133,0.016453,5657,8.024986e-06,0.0014696718,8.013191904380405e-06,6677,0.0182836406979276,1720.0,,False,0.0,4381.0,tetraethylenepentamine
CNCCc1ccc(O)c(O)c1,deoxyepinephrine,adrenergic receptor agonist|dopamine receptor agonist,Preclinical,0.0966589992218173,0.0886992173950095,0.0880854216366572,5935,0.001793,0.01998,0.001757,3760,0.022874,0.009726,0.022652,5364,0.00023471337,0.000386029,0.0002346227638324,5866,0.00785948416087194,2794.0,,False,0.0,4381.0,deoxyepinephrine
O=C(Nc1ccc([N+](=O)[O-])cc1O)Nc1ccccc1Br,SB-225002,CC chemokine receptor antagonist,Preclinical,0.1613143267403028,0.4540233058266776,0.0880738628364657,5936,0.003397,0.482514,0.001758,3758,0.241851,0.798892,0.048638,4235,0.014440148,0.08359907,0.0132329650565376,2948,0.017149844342822,1799.0,,False,,,sb-225002
CCCC[C@H]1OC(=O)c2ccccc21,butylphthalide,potassium channel antagonist,Launched,0.0983782442343468,0.1055762562422986,0.087991837512394,5937,0.001464,0.008567,0.001451,3894,0.298202,0.085754,0.27263,943,0.000378882,0.0021599683,0.0003780636268905,5590,0.00687929824161983,2950.0,,False,,,butylphthalide
Clc1cccc(Cl)c1CSc1nnc(-c2cnccn2)s1,yoda-1,piezo channel activator,Preclinical,0.1101788197857074,0.2015831340095156,0.0879686279918348,5938,0.034817,0.09426,0.031535,1909,0.003606,0.195015,0.002903,6437,0.000137171,0.02517662,0.0001337174978579,6128,0.0431236230549984,826.0,,False,,,yoda-1
CC(C)(C(=O)c1cccnc1)c1cccnc1,metyrapone,cytochrome P450 inhibitor,Launched,0.0983226734644586,0.1056960098091578,0.0879303592054965,5939,0.007417,0.013051,0.00732,2777,0.016905,0.034529,0.016321,5665,0.017558243,0.002060545,0.0175220634501775,2720,,,,,,,metyrapone
CC(C)(C)C(=O)[C@@H](Oc1ccc(Cl)cc1)n1ccnc1,climbazole,enzyme inducer,Launched,0.1464326643237679,0.3999140226785198,0.0878721884825165,5940,0.00342,0.008538,0.003391,3289,0.459302,0.140567,0.394739,496,0.18054585,0.012946344,0.1782084413181276,1071,,,,,,,climbazole
CCOc1ccccc1-n1c(CN2CCNCC2)nc2ccccc2c1=O,PRLX-93936,voltage-dependent anion selective channel protein inhibitor,Phase 1/Phase 2,0.1211056618228399,0.2745257533973488,0.0878590387702402,5941,0.00128,0.015652,0.00126,3983,0.109069,0.143505,0.093417,3026,0.00039772427,0.007729571,0.0003946500320166,5568,,,,,,,prlx-93936
Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,gemfibrozil,lipoprotein lipase activator,Launched,0.0916042268799128,0.0419053368177481,0.0877655208985807,5942,0.003064,0.005604,0.003047,3368,0.104912,0.006918,0.104186,2823,0.02029012,0.0016611852,0.0202564143529497,2582,,,,,,,gemfibrozil
O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O,chlorogenic-acid,antioxidant,Launched,0.1112678706228916,0.211406369186017,0.0877451340874466,5943,0.00919,0.002151,0.00917,2652,0.229407,0.033631,0.221692,1262,0.35202014,0.02706311,0.3424933802289646,687,,,,,,,chlorogenic-acid
c1ccc2c(c1)OC[C@H](CNCCCOc1ccc3c(c1)OCO3)O2,osemozotan,serotonin receptor agonist,Phase 2/Phase 3,0.1084164762487338,0.1910916935704115,0.087698988191427,5944,0.000325,0.006163,0.000323,4908,0.10876,0.03668,0.10477,2812,3.528104e-05,0.002206615,3.52031883279204e-05,6513,0.00654610073215735,3004.0,,False,,,osemozotan
COc1ccc(CN(CCN(C)C)c2ncccn2)cc1,thonzylamine,antihistamine,Launched,0.1250668787034008,0.2991782537016151,0.0876495883370056,5945,0.012626,0.012554,0.012468,2459,0.002658,0.016741,0.002613,6462,0.00042363288,0.0010373149,0.0004231934393014,5529,,,,,,,thonzylamine
C[C@H](N)[C@H](O)c1ccc(O)c(O)c1,levonordefrin,vasodilator,Launched,0.0948891954588462,0.0767583497890041,0.0876056574026189,5946,0.002394,0.040111,0.002298,3576,0.181362,0.002768,0.18086,1689,0.043654695,0.0017519605,0.0435782136987204,1994,,,,,,,levonordefrin
Nc1nc(=O)c(Br)c(-c2ccccc2)[nH]1,bropirimine,interferon inducer,Phase 3,0.107915195530274,0.1883073008270867,0.0875939763417408,5947,5.6e-05,0.015837,5.5e-05,5783,0.051951,0.230816,0.03996,4589,0.00024890812,0.0015554848,0.0002485209472027,5831,0.013424533693108,2123.0,,False,,,bropirimine
O[C@@H](CN1CCNCC1)Cn1c2ccc(Br)cc2c2cc(Br)ccc21,BAX-channel-blocker,cytochrome C release inhibitor,Preclinical,0.1140651540970156,0.2324465624455838,0.0875511011323385,5948,0.000646,0.224345,0.000501,4627,0.138035,0.313713,0.094732,3001,0.041018736,0.24314992,0.0310450336230988,2254,0.0205524484843518,1576.0,,False,,,bax-channel-blocker
CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl,ambenonium,cholinesterase inhibitor,Launched,0.1080977956296372,0.1902206633204002,0.0875353612414946,5949,0.0,0.128274,0.0,6642,0.477548,0.206848,0.378768,547,0.0030813036,0.06739979,0.0028736243844337,4196,0.02998845147311,1187.0,,False,0.032,1843.0,ambenonium
O=C(O)c1ccc(-n2nc(-c3ccccc3O)nc2-c2ccccc2O)cc1,deferasirox,chelating agent,Launched,0.1225479340687314,0.2857807808635361,0.0875260897773562,5950,0.009787,0.031553,0.009478,2627,0.168477,0.186873,0.136993,2268,0.16771652,0.0042536943,0.1670031051948601,1113,,,,,,,deferasirox
Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,triprolidine,histamine receptor antagonist,Launched,0.0952814814672678,0.0816386567853921,0.0875028293037578,5951,0.000259,0.036454,0.00025,5053,0.177661,0.070591,0.16512,1878,9.010589e-05,0.007747193,8.940782227973323e-05,6266,,,,,,,triprolidine
O=C(CCCCCCC(=O)Nc1ccccc1)NO,vorinostat,HDAC inhibitor,Launched,0.098486417921815,0.1130005904575711,0.0873573945445988,5952,0.036467,0.004111,0.036317,1829,0.019294,0.013294,0.019037,5529,6.1575074e-06,0.00056642876,6.154019610718727e-06,6690,,,,,,,vorinostat
Cc1cc(C(C)(C)CC(C)(C)C)ccc1OCCOCC[N+](C)(C)Cc1ccccc1,methylbenzethonium-chloride,other antibiotic,Preclinical,0.2582834564904197,0.6621879846180387,0.0872512549768478,5953,0.000516,0.867563,6.8e-05,5693,0.011409,0.447074,0.006308,6201,0.00019195076,0.9518901,9.234731868524007e-06,6666,,,,,,,methylbenzethonium-chloride
CCc1cccc(N(C)C(=N)Nc2cccc3ccccc23)c1,aptiganel,glutamate receptor antagonist,Phase 3,0.1042073259882255,0.1629905058985189,0.0872225212070728,5954,0.131909,0.176096,0.10868,1237,0.102983,0.08487,0.094243,3010,0.005027493,0.0013094896,0.0050209095502024,3739,0.0181616821093484,1729.0,,False,,,aptiganel
CCCC(=O)O,sodium-butyrate,HDAC inhibitor,Phase 2,0.0890092158384203,0.020146359159783,0.0872160042076088,5955,0.005788,0.005004,0.005759,2931,0.005372,4e-06,0.005372,6263,0.00023587435,0.0003561078,0.0002357903533041,5863,0.00098159760839715,4385.0,,False,,,sodium-butyrate
OC[C@@H](O)CN1CCN(c2ccccc2)CC1,dropropizine,antitussive,Launched,0.1001482849880213,0.1291436874134105,0.0872147661765391,5956,0.000469,0.002947,0.000467,4675,0.020258,0.004402,0.020169,5470,4.0145856e-06,0.00048234212,4.012649196270775e-06,6704,,,,,,,dropropizine
COc1cc(C(=O)N2CCOCC2)cc(OC)c1OC,trimetozine,sedative,Launched,0.103962115627218,0.1611258794916429,0.0872111283129706,5957,0.003709,0.006069,0.003686,3235,0.084692,0.010071,0.083839,3253,0.10170788,0.0062359325,0.1010736365256019,1423,,,,,,,trimetozine
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,pefloxacin,bacterial DNA gyrase inhibitor,Launched,0.9175784612190966,0.905003179519204,0.0871670363574756,5958,0.993376,0.950291,0.04938,1639,0.846756,0.630794,0.312628,760,0.97922677,0.9422961,0.056505203613403,1805,,,,,,,pefloxacin
CCN(CC)CCOc1ccccc1C(=O)CCc1ccccc1,etafenone,calcium channel blocker,Launched,0.1027685218743821,0.1518845228778436,0.0871595739626303,5959,0.0,0.006575,0.0,6619,0.036817,0.036706,0.035466,4792,6.788632e-06,0.0010156875,6.7817368713355e-06,6685,0.00315352772678885,3754.0,,False,0.0,4381.0,etafenone
CN1CCCN([C@@H](c2ccccc2)c2ccc(Cl)cc2)CC1,homochlorcyclizine,antihistamine,Launched,0.0947643849536093,0.0806744378249842,0.0871193214716464,5960,8.3e-05,0.012696,8.2e-05,5594,0.130232,0.023928,0.127116,2420,0.0032504438,0.0038727853,0.0032378555290328,4103,0.0115710343394766,2321.0,,False,,,homochlorcyclizine
COc1ccccc1N1CCN(CCCCN2C(=O)c3ccccc3C2=O)CC1,NAN-190,serotonin receptor agonist,Preclinical,0.0924874655908283,0.058702994010956,0.0870581744521614,5961,0.000186,0.00498,0.000185,5205,0.092193,0.064161,0.086277,3198,0.0005149397,0.0019105478,0.000513955883089,5407,0.0235521126596722,1415.0,,False,0.012,3260.0,nan-190
O=C(O[C@H]1[C@H](OC(=O)c2cccnc2)[C@@H](OC(=O)c2cccnc2)[C@H](OC(=O)c2cccnc2)[C@@H](OC(=O)c2cccnc2)[C@H]1OC(=O)c1cccnc1)c1cccnc1,inositol-hexanicotinate,,Launched,0.096173241229807,0.0951790734662753,0.0870195612373054,5962,0.008267,0.176677,0.006807,2828,0.006152,0.270489,0.004488,6327,0.017582837,0.09289705,0.0159494433120691,2796,0.0463845180394265,770.0,,False,,,inositol-hexanicotinate
Cc1coc2c1C(=O)C(=O)c1c-2ccc2c(C)cccc12,tanshinone-I,AP inhibitor,Phase 2,0.1175650796808575,0.2601496368866188,0.086980566891336,5963,0.004567,0.068272,0.004255,3131,0.105857,0.259955,0.078339,3388,0.006761657,0.03385867,0.0065327162869838,3519,0.00805213958301465,2765.0,,False,,,tanshinone-i
CN1CCN(CCc2ccc(Cl)c(Cl)c2)CC1,BD-1063,sigma receptor antagonist,Preclinical,0.0954032669407655,0.088982709284098,0.0869140257738221,5964,0.000681,0.026965,0.000662,4424,0.052813,0.004147,0.052594,4119,0.00022339761,0.00103912,0.0002231654730754,5899,0.0635626278919517,539.0,,False,0.05,1066.0,bd-1063
O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,diclofenac,cyclooxygenase inhibitor,Launched,0.098631670257526,0.1198009045265135,0.0868155069457135,5965,0.052098,0.065727,0.048674,1648,0.409919,0.280328,0.295008,841,0.28259718,0.04188956,0.2707593084725592,820,0.0087782123046054,2662.0,,False,,,diclofenac
NCc1cccnc1,picolamine,,Preclinical,0.1011888886136113,0.1421175293340615,0.0868081737677853,5966,0.000191,0.01254,0.000188,5198,5.3e-05,0.016705,5.2e-05,6704,9.575268e-06,0.0004321616,9.571129936860691e-06,6662,,,,,,,picolamine
O=c1c2ccccc2nc2n1CCCCC2,RLX,,Preclinical,0.107171000217066,0.1918501252440589,0.0866102304028908,5967,8.2e-05,0.012461,8.1e-05,5603,0.012546,0.023986,0.012245,5876,0.007857714,0.02906854,0.0076293017262824,3386,0.01292467838648,2172.0,,False,,,rlx
C[C@@H]1CCC[C@H](C)N1,"2,6-dimethylpiperidine",,Preclinical,0.094754167274072,0.0862644071277635,0.0865802552112892,5968,9e-06,0.008771,9e-06,6296,0.013988,0.005054,0.013917,5797,0.5886163,0.00034142163,0.5884153336634095,380,,,,,,,"2,6-dimethylpiperidine"
CN1CCN(C2=Cc3ccccc3Oc3ccc(Cl)cc32)CC1,2-CMDO,dopamine receptor antagonist,Preclinical,0.0950528864806095,0.0909481707978654,0.0864080003261409,5969,0.001766,0.015634,0.001739,3770,0.150098,0.073417,0.139078,2238,0.0001489262,0.0024133115,0.0001485667946888,6084,0.0410663408692926,867.0,,False,,,2-cmdo
CC(=O)c1cc([N+](=O)[O-])c(Sc2cccc(Cl)c2Cl)s1,P5091,ubiquitin specific protease inhibitor,Preclinical,0.1586790435901266,0.4556964997906219,0.0863695588359824,5970,0.224488,0.989195,0.002425,3537,0.109398,0.969959,0.003286,6411,0.06681888,0.86090416,0.0092942282414591,3230,0.118247496279582,268.0,,False,,,p5091
COc1cc(C(=S)N2CCOCC2)cc(OC)c1OC,sulmetozine,gastrin inhibitor,Launched,0.1024099162821707,0.1570942263962662,0.0863219097085167,5971,0.000618,0.006187,0.000614,4473,0.064116,0.012027,0.063345,3806,0.016572416,0.052063305,0.0157096012512051,2812,0.00226207140645833,4000.0,,False,,,sulmetozine
O=C(NCCO)c1cc(C(=O)NCCO)cc(C(=O)NCCO)c1,LM-22A4,tropomyosin receptor kinase inhibitor,Preclinical,0.0935033704456109,0.0774482567771874,0.0862616974018067,5972,0.000362,0.012433,0.000357,4839,0.114681,0.003718,0.114255,2653,0.0038080146,0.004482631,0.0037909446757055,3973,0.0137755794204899,2088.0,,False,,,lm-22a4
Nc1nc(N)nc(-c2cc(Cl)ccc2Cl)n1,irsogladine,phosphodiesterase inhibitor,Launched,0.1199506365114783,0.2812876599207219,0.0862100026611634,5973,0.005113,0.334402,0.003403,3288,0.108306,0.462962,0.058165,3973,0.0069934092,0.0045971046,0.0069612597663969,3466,,,,,,,irsogladine
O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,fenbufen,cyclooxygenase inhibitor,Launched,0.0924998801646343,0.0695181245322867,0.0860694619761277,5974,0.003803,0.008951,0.003769,3218,0.114448,0.015025,0.112729,2675,0.0010523936,0.00091038045,0.0010514355214408,4949,,,,,,,fenbufen
O=C1c2ccccc2C(=O)C1c1ccc(Cl)cc1,chlorindione,,Preclinical,0.0985144611191795,0.126631040304008,0.0860394724226691,5975,0.000593,0.019916,0.000582,4505,0.00833,0.119359,0.007335,6134,0.00035207323,0.05656849,0.0003321569790094,5676,,,,,,,chlorindione
O=c1nc[nH]c2ccccc12,4-HQN,PARP inhibitor,Preclinical,0.0997257541425431,0.1373420029978947,0.0860292193181306,5976,0.009163,0.009738,0.009074,2659,0.006541,0.020376,0.006407,6190,0.006178647,0.0014625841,0.0061696102091382,3567,0.0242866871878504,1379.0,,False,,,4-hqn
Oc1cccc2cccnc12,oxyquinoline,chelating agent,Launched,0.1189335092291897,0.2775148566079748,0.0859276934695679,5977,0.004513,0.012237,0.004457,3098,0.009926,0.018867,0.009739,6012,0.0039958954,0.001155428,0.0039912784305697,3921,,,,,,,oxyquinoline
C[C@H]1C[C@H](OC(=O)c2ccccc2O)CC(C)(C)C1,homosalate,HSP inducer,Preclinical,0.1094820888690552,0.2154289729471406,0.0858964749078871,5978,0.064977,0.011917,0.064203,1503,0.223055,0.186651,0.181422,1683,0.29023984,0.0036604619,0.2891774281238179,773,,,,,,,homosalate
CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCN4C)CC1,marbofloxacin,bacterial DNA gyrase inhibitor,Launched,0.8696771364310384,0.9012348266146548,0.085893813168882,5979,0.985702,0.965074,0.034426,1859,0.623454,0.758716,0.15043,2061,0.98230076,0.9632607,0.036089042311868,2148,,,,,,,marbofloxacin
Nc1nc2ccc(OC(F)(F)F)cc2s1,riluzole,glutamate inhibitor,Launched,0.0984899838217135,0.1289837344455753,0.0857863779029046,5980,0.012003,0.008316,0.011903,2487,0.057091,0.003977,0.056864,4006,8.398378e-05,0.0020581363,8.381092993377079e-05,6290,,,,,,,riluzole
COc1cc(C(=O)OCc2cccc(COC(=O)c3cc(OC)c(OC)c(OC)c3)n2)cc(OC)c1OC,pirozadil,hypolipidemic,Preclinical,0.1109337062168164,0.2270147276741393,0.0857501211101229,5981,0.778162,0.003019,0.775813,292,0.046277,0.016693,0.045504,4356,0.011801036,0.0056459927,0.0117344074368915,3034,,,,,,,pirozadil
N#CC(C#N)=Cc1ccc(O)c(O)c1,tyrphostin-AG-18,EGFR inhibitor|tyrosine kinase inhibitor,Preclinical,0.1030415838365651,0.1680710724752639,0.0857232743316037,5982,0.006413,0.020608,0.00628,2882,0.006019,0.100513,0.005414,6260,0.0003770507,0.0010047571,0.0003766718556321,5593,0.000971538073831847,4389.0,,False,,,tyrphostin-ag-18
N#CCC(=O)NN,cyacetacide,,Preclinical,0.090624867565781,0.0541368568408221,0.0857187220841538,5983,3.2e-05,0.004966,3.2e-05,5999,0.000947,7.5e-05,0.000947,6604,9.263969e-05,0.00028993908,9.261283013350992e-05,6254,,,,,,,cyacetacide
COc1ccc(O)c(C(C)(C)C)c1,butylated-hydroxyanisole,antioxidant,Preclinical,0.0960426921046335,0.1076667537650994,0.0857020872228667,5984,0.000232,0.014776,0.000229,5103,0.018394,0.002906,0.01834,5562,0.22746193,0.0006995598,0.2273028067777416,914,,,,,,,butylated-hydroxyanisole
O/N=C/c1ccc(-c2ccc(O)c(F)c2)c(Cl)c1O,FERb-033,EGFR inhibitor,Preclinical,0.162061031386174,0.4712011206609833,0.085697691781534,5985,0.078802,0.326121,0.053103,1603,0.188197,0.703993,0.055708,4039,0.0102833845,0.043734703,0.0098336437330576,3184,0.0939596307871397,353.0,,False,,,ferb-033
O=C(Cc1ccc(-c2ccccc2)cc1)Nc1ccccn1,difenpiramide,cyclooxygenase inhibitor|prostaglandin inhibitor,Launched,0.0954867239147985,0.1026335188581819,0.085686585435183,5986,0.029975,0.022143,0.029311,1944,0.090237,0.037752,0.08683,3178,0.009609058,0.0019320796,0.0095904925350629,3211,0.00885166885345825,2650.0,,False,,,difenpiramide
